RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Evensen April,EvensenApril@gmail.com,21603256931,17-Feb-14,Stock Clerk,Mother Board,Supermicro X9SRH-7TF,"CPU:LGA2011,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",411.64,68.35,479.99,Maud Cohen,"1400 Bellinger St Fl 4, Eau Claire, WI",700,maud.cohen@johndeere.com,17654123121,Canceled,16-Aug-16,82,3254.99,89
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Exantus Susan,ExantusSusan@gmail.com,21679209984,02-May-11,Stock Clerk,Mother Board,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,137.47,469.99,Rolanda Vang,"808 3Rd St # 100, Wausau, WI",700,rolanda.vang@appliedmaterials.com,17861776525,Pending,14-Aug-17,134,704.99,132
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Faller Megan,FallerMegan@gmail.com,21626336775,07-Jul-14,Stock Clerk,Mother Board,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",380.55,89.44,469.99,Renea Carney,"300 Crooks St, Green Bay, WI",900,renea.carney@dupont.com,8872520618,Shipped,12-Aug-17,90,382.98,170
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Fancett Nicole,FancettNicole@gmail.com,21332122312,17-Feb-14,Stock Clerk,Mother Board,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:256GB",385.24,58.48,443.72,Sybil Harding,"2122 Campbell Rd, La Crosse, WI",1200,sybil.harding@avnet.com,5497229188,Shipped,12-Aug-17,67,1751.99,170
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Ferguson Susan,FergusonSusan@gmail.com,681743994,07-Nov-11,Stock Clerk,Mother Board,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,107.92,440.3,Colette Estrada,"3324 N Oakland Ave, Milwaukee, WI",1200,colette.estrada@eastman.com,9887288938,Canceled,09-Mar-17,52,525.99,175
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Fernandes Nilson,FernandesNilson@gmail.com,681014415,11-May-15,Stock Clerk,Mother Board,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,102.18,419.99,Maximo Ortega,"1501 Lowry Ave N, Minneapolis, MN",1200,maximo.ortega@macysinc.com,5997439296,Pending,07-Mar-17,87,660,175
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Fett Boba,FettBoba@gmail.com,681513792,30-Mar-15,Stock Clerk,Mother Board,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,57.26,417.98,Kina Larsen,"4200 Yosemite Ave S, Minneapolis, MN",1200,kina.larsen@enterpriseproducts.com,6216318122,Shipped,12-Jun-16,90,1431.99,176
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Fidelia  Libby,FideliaLibby@gmail.com,681614059,09-Jan-12,Stock Clerk,Mother Board,Asus Z10PE-D16,"CPU:LGA2011-3 Narrow x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",293.3,109.69,402.99,Jarvis Allison,"2800 Chicago Ave # 100, Minneapolis, MN",1200,jarvis.allison@travelers.com,6205468179,Canceled,05-Sep-16,75,299.89,205
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Fitzpatrick Michael,FitzpatrickMichael@gmail.com,681619776,16-May-11,Stock Clerk,Mother Board,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",339.55,62.43,401.98,Collene Newton,"314 W Superior St # 1015, Duluth, MN",1200,collene.newton@sonicautomotive.com,8133383946,Shipped,05-Sep-17,133,343.99,209
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Foreman Tanya,ForemanTanya@gmail.com,681171085,04-Apr-11,Stock Clerk,Mother Board,Gigabyte X299 AORUS Gaming 7,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",283.91,116.08,399.99,Vella Hancock,"2720 Brewerton Rd, Syracuse, NY",1200,vella.hancock@pmi.com,6658131023,Shipped,19-Feb-17,56,41.99,196
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Forrest Alex,ForrestAlex@gmail.com,681054046,29-Sep-14,Stock Clerk,Mother Board,MSI X99A GODLIKE GAMING,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",302.95,97.04,399.99,Retta Martinez,"1522 Main St, Niagara Falls, NY",1200,retta.martinez@riteaid.com,5917558109,Pending,31-May-15,142,89.89,197
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Foss Jason,FossJason@gmail.com,681358505,15-Apr-11,Stock Clerk,Mother Board,MSI X299 GAMING M7 ACK,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",278.71,118.71,397.42,Annelle Lawrence,"49 N Pine Ave, Albany, NY",1200,annelle.lawrence@techdata.com,5916403126,Canceled,22-Oct-16,77,66.89,197
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,FosterBaker Amy,FosterBake@gmail.com,681956068,05-Jan-09,Stock Clerk,Mother Board,Supermicro MBD-X10DRI-O,"CPU:LGA2011-3 Narrow x 2,Form Factor:EATX,RAM Slots:16,Max RAM:1TB",291.34,103.65,394.99,Sherron Simon,"33 Fulton St, Poughkeepsie, NY",1200,sherron.simon@ally.com,5913704027,Canceled,11-May-17,65,645.99,197
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Fraval Maruk,FravalMaruk@gmail.com,681669104,06-Sep-11,Stock Clerk,Mother Board,Asus MAXIMUS IX FORMULA,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",339.12,49.87,388.99,Carita Mcintyre,"2360 Maxon Rd, Schenectady, NY",1200,carita.mcintyre@northwesternmutual.com,5914812864,Shipped,03-May-15,96,766.11,221
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Galia Lisa,GaliaLisa@gmail.com,681168430,01-May-10,Stock Clerk,Mother Board,Asus X99-DELUXE II,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",289.33,94.65,383.98,Stephaine Booker,"500 S Salina St # 500, Syracuse, NY",1200,stephaine.booker@tsocorp.com,5916819560,Canceled,20-Feb-17,56,299.89,222
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Garcia Raul,GarciaRaul@gmail.com,681280256,30-Mar-15,Stock Clerk,Mother Board,ASRock Fatal1ty X299 Professional Gaming i9,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",287.5,95.48,382.98,Emilie Parsons,"33 Pine St, Lockport, NY",1200,emilie.parsons@timewarner.com,5912791700,Shipped,20-Feb-17,118,47.88,222
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gaul Barbara,GaulBarbara@gmail.com,681049820,16-May-11,Stock Clerk,Mother Board,ASRock EP2C612 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:64GB",308.84,49.65,358.49,Jaleesa Bowen,"1612 Talaivar St, Chennai, Tam",5000,jaleesa.bowen@cstbrands.com,865917558109,Shipped,10-Oct-16,102,97.88,251
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gentry Mildred,GentryMildred@gmail.com,681865336,30-Mar-15,Stock Clerk,Mother Board,ASRock Z270 SuperCarrier,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",264.35,89.63,353.98,Jeannie Poole,"1613 Victoria St, Calcutta,",5000,jeannie.poole@aboutmcdonalds.com,865916403126,Pending,10-Oct-16,89,88.99,96
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gerke Melisa,GerkeMelisa@gmail.com,681872794,07-Nov-11,Stock Manager,Mother Board,Asus MAXIMUS VIII EXTREME/ASSEMBLY,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",253.41,100.57,353.98,Adrienne Lang,"1615 Crackers Crt, Chennai - India,",300,adrienne.lang@qualcomm.com,865913704027,Canceled,02-Oct-16,33,713.99,96
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gill Whitney,GillWhitney@gmail.com,681719349,07-Jul-14,Stock Manager,Mother Board,Asus STRIX X299-E GAMING,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",306,43.99,349.99,Jess Nguyen,"1616 Mr. India Ln, Bombay - India, Kar",300,jess.nguyen@searsholdings.com,865914812864,Shipped,02-Oct-16,131,338.99,96
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gilles Alex,GillesAlex@gmail.com,681404669,02-Apr-12,Stock Manager,Mother Board,Gigabyte X299 AORUS Ultra Gaming,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",287.78,56.21,343.99,Tandy House,"1618 Villains St, New Delhi - India,",1200,tandy.house@ebay.com,865916819560,Pending,02-Oct-16,86,678.75,96
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Girifalco Evelyn,GirifalcoEvelyn@gmail.com,681975566,29-Sep-14,Stock Manager,Mother Board,Asus TUF X299 MARK 1,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",241.15,98.84,339.99,Herman Stokes,"1619 Bowlers Rd, Chandigarh, Har",1200,herman.stokes@capitalone.com,865912791700,Shipped,02-Oct-16,94,3192.97,97
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Givens Myriam,GivensMyriam@gmail.com,681479010,16-Feb-15,Stock Manager,Mother Board,Asus Z170-WS,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",279.4,59.59,338.99,Keesha Lambert,"1620 Sixers Crt, Bombay, Kar",5000,keesha.lambert@emc.com,3853661882,Canceled,29-Sep-16,86,353.98,97
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Goble Taisha,GobleTaisha@gmail.com,681428326,16-Feb-15,Public Accountant,Mother Board,MSI X299 GAMING PRO CARBON AC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",238.8,99.01,337.81,Lauren Williamson,"1623 Hey Ram St, Chennai - India, ",5000,lauren.williamson@usaa.com,3857228742,Pending,29-Sep-16,99,1199.99,97
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Goeth Amon,GoethAmon@gmail.com,681384235,30-Mar-15,Accounting Manager,Mother Board,MSI X99A XPOWER GAMING TITANIUM,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",257.23,72.76,329.99,Lucius Abbott,"1627 Sowdagar St, New Delhi,",1900,lucius.abbott@lennar.com,3850236051,Pending,29-Sep-16,110,1759.99,98
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gold Shenice,GoldShenice@gmail.com,681080263,11-Nov-13,Administration Assistant,Mother Board,Asus ROG STRIX X99 GAMING,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",255.86,64.13,319.99,Beatrice Ford,"1632 Splash St, Chandigarh, Har",2500,beatrice.ford@duke-energy,3857311533,Shipped,24-Aug-17,73,704.99,98
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gonzalez Cayo,GonzalezCayo@gmail.com,681783913,11-Jul-11,President,Mother Board,FEVGA 12G-P4-3992-KR,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",252.57,60.1,312.67,Tamisha Vargas,"1636 Pretty Blvd, Bangalore, Kar",5000,tamisha.vargas@twc.com,3859285776,Shipped,24-Aug-16,105,699.89,98
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gonzalez Juan,GonzalezJuan@gmail.com,681004536,26-Apr-10,Administration Vice President,Mother Board,Asus PRIME X299-A,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",274.56,35.29,309.85,Dick Lamb,"1646 Brazil Blvd, Chennai, Tam",500,dick.lamb@halliburton.com,385683806,Pending,29-Jun-15,144,1073.99,98
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gonzalez Maria,GonzalezMaria@gmail.com,681000257,05-Jan-15,Administration Vice President,Mother Board,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,87,305,Yolanda Ball,"1650 Teesri Manjil Crt, Kashmir, ",3700,yolanda.ball@gamestopcorp.com,913853661882,Shipped,30-Jun-17,59,283.98,99
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Good Susan,GoodSusan@gmail.com,681141989,12-May-14,Accountant,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,76.52,301.99,Jerica Brooks,"1662 Talaivar St, Chennai, Tam",1500,jerica.brooks@northropgrumman.com,913857228742,Shipped,30-Jun-16,35,731.99,100
North  America,Canada,Ontario,Toronto,M5V 2L7,147 Spadina Ave,Toronto,Gordon David,GordonDavid@gmail.com,681647896,02-Jul-12,Accountant,Mother Board,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,54.49,299.89,Nichol Carter,"Piazza Del Congresso 22, Roma, ",3700,nichol.carter@arrow.com,913850236051,Canceled,30-Jun-15,35,234,101
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Gosciminski Phylicia,GosciminskiPhylicia@gmail.com,681122864,30-Sep-13,Accountant,Mother Board,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,68.31,299.89,Bobby Wilson,"Ruella Delle Spiriti, Roma, ",500,bobby.wilson@rsac.com,913857311533,Shipped,30-Jun-16,94,1010.46,101
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Goyal Roxana,GoyalRoxana@gmail.com,681206706,19-Aug-13,Accountant,Mother Board,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,37.49,299.89,Eve Saunders,"Via Del Disegno 194, Roma, ",500,eve.saunders@officedepot.com,913859285776,Shipped,21-Jun-16,50,899.99,104
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Gray Elijiah,GrayElijiah@gmail.com,17100242216,02-Jun-15,Accountant,Mother Board,Asus MAXIMUS IX CODE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,32.83,298.98,Ginger Atkinson,"Via Delle Capeletti 52, Roma, ",500,ginger.atkinson@nordstrom.com,913855683806,Pending,21-Jun-13,112,579.99,105
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Gross Paula,GrossPaula@gmail.com,17953806534,21-Feb-11,Finance Manager,Mother Board,Asus Sabertooth 990FX,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",252.31,43.41,295.72,Kenton Harrell,"Via Dolorosa 69, Roma, ",2400,kenton.harrell@kindermorgan.com,6135550112,Pending,21-Jun-16,75,1055.99,114
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Gruber Hans,GruberHans@gmail.com,12352183583,20-Apr-17,Human Resources Representative,Mother Board,MSI X99A WORKSTATION,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,50.02,289.97,Misti Velazquez,"Via Notoriosa 1942, Ventimiglia,",700,misti.velazquez@aramark.com,6135550195,Shipped,14-Jun-16,145,443.64,114
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Guilianno Mike,GuiliannoMike@gmail.com,11105896197,07-Mar-12,Programmer,Mother Board,Intel DG43RK,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",219.69,70.1,289.79,Brandie Buchanan,"Piazza Cacchiatore 23, Roma, ",700,brandie.buchanan@davita.com,6135550126,Shipped,13-Jun-16,143,52.65,115
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Handschiegl Joanne,HandschieglJoanne@gmail.com,18693087999,28-Nov-11,Programmer,Mother Board,Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,28.9,287,Kandi Holden,"Via Del Disegno 194, San Giminiano,",600,kandi.holden@molinahealthcare.com,6135550146,Canceled,17-Mar-17,134,1899.99,115
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Hankard Earnest,HankardEarnest@gmail.com,18126913453,11-Nov-13,Programmer,Mother Board,EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",234.26,49.72,283.98,Lashonda Cunningham,"Via Dello Croce 93, San Giminiano,",400,lashonda.cunningham@wellcare.com,6135550145,Pending,21-Feb-17,143,1388.89,115
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Harrington Christie,HarringtonChristie@gmail.com,16559558138,09-Jan-12,Programmer,Mother Board,EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,43.36,283.98,Roxanne Michalkow,"Ruella Delle Spiriti, San Giminiano, ",400,roxanne.michalkow@cbscorporation.com,6135550122,Pending,21-Feb-17,119,768.99,106
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Harrison Kara,HarrisonKara@gmail.com,14839119763,12-May-14,Programmer,Mother Board,MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,70.29,282.98,Phuong Sanders,"Via Delli Capelli 2, Tellaro,",400,phuong.sanders@visa.com,16135550112,Canceled,17-Feb-16,76,731.99,107
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Heitzman Anthony,HeitzmanAnthony@gmail.com,12065608314,13-Aug-12,Marketing Manager,Mother Board,ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",214.36,68.62,282.98,Vida Kline,"Harmoniegasse 3, Baden-Daettwil, AG",500,vida.kline@lfg.com,16135550195,Shipped,17-Feb-16,45,329.99,107
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Hendrickson Trina,HendricksonTrina@gmail.com,11539916451,10-Jan-11,Marketing Representative,Mother Board,MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",223.92,58.06,281.98,Mayola Houston,"Alfred E. Neumann-Weg 3, Baden-Daettwil, AG",500,mayola.houston@ecolab.com,16135550126,Canceled,10-Feb-17,119,117.45,117
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Hitchcock Alfred,HitchcockAlfred@gmail.com,14133528143,18-Aug-14,Public Relations Representative,Mother Board,Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,74.89,281.97,Cristine Bell,"Dr. Herbert Bitto Str 23, Baden-Daettwil, AG",2300,cristine.bell@kelloggcompany.com,16135550146,Canceled,10-Feb-17,89,349.99,118
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Homberger Adrienne,HombergerAdrienne@gmail.com,13170091261,15-Aug-11,Purchasing Clerk,Mother Board,Gigabyte X299 AORUS Gaming 3,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",227.48,53.5,280.98,Shamika Bauer,"Taefernstr 4, Baden-Daettwil, AG",2300,shamika.bauer@chrobinson.com,16135550145,Pending,10-Feb-17,83,1418.99,118
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Horton Jayne,HortonJayne@gmail.com,11482011199,30-Mar-15,Purchasing Clerk,Mother Board,Supermicro MBD-X10DAL-I-O,"CPU:LGA2011-3 x 2,Form Factor:ATX,RAM Slots:8,Max RAM:512GB",239.28,40.71,279.99,Rebbeca Day,"Helebardenweg 5, Baden-Daettwil, AG",3500,rebbeca.day@textron.com,16135550122,Shipped,02-Jan-17,61,769.99,119
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Houlihan Debra,HoulihanDebra@gmail.com,16044136744,05-May-14,Purchasing Clerk,Storage,Western Digital WD10EZEX,"Series:Caviar Blue,Type:7200RPM,Capacity:1TB,Cache:64MB",35.83,12.05,47.88,Maryrose Cain,"Zum Freundlichen Nachbarn 5, Baden-Daettwil, AG",3500,maryrose.cain@loews.com,933453845,Shipped,14-Dec-15,134,127.88,119
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Howard Estelle,HowardEstelle@gmail.com,18815585993,16-Feb-15,Purchasing Clerk,Storage,Seagate ST2000DM006,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,18.96,66.89,Johnie Rojas,"Ziegenwiese 3, Baden-Daettwil, AG",3500,johnie.rojas@itw.com,939249328,Shipped,01-Dec-15,48,2501.69,119
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Hudson Jane,HudsonJane@gmail.com,10298389595,20-Feb-12,Purchasing Clerk,Storage,Samsung MZ-75E250B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",87.98,16.9,104.88,Verla Christian,"Am Waldrand 5, Baden-Daettwil, AG",3500,verla.christian@synnex.com,939856022,Canceled,02-Dec-16,45,399.99,119
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Hunts Julissa,HuntsJulissa@gmail.com,11866390247,06-Jun-16,Purchasing Manager,Storage,Samsung MZ-75E500B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",157.81,20.28,178.09,Teressa Hewitt,"Zur Kantine 9, Baden-Daettwil, AG",1200,teressa.hewitt@hormelfoods.com,937315174,Canceled,27-Oct-16,87,1029.99,119
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Hutter Rosalie,HutterRosalie@gmail.com,17388741294,05-Jun-15,Sales Manager,Storage,SanDisk SDSSDA-240G-G26,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,22.78,83.88,Shenna Blair,"Grosse Bahnhostrasse 3, Baden-Daettwil, AG",1200,shenna.blair@viacom.com,939806021,Pending,27-Oct-17,40,104.88,122
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Huynh Ming,HuynhMing@gmail.com,11714526298,21-Feb-11,Sales Manager,Storage,Samsung MZ-V6E250,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",92.98,34.9,127.88,Latoyia Burt,"Paradeplatz 4, Zuerich, ZH",1200,latoyia.burt@hollyfrontier.com,939911090,Pending,14-Dec-16,62,319.99,122
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Immediato Walter,ImmediatoWalter@gmail.com,15296153159,21-Feb-11,Sales Manager,Storage,SA400S37/120G,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,14.36,54.99,Shaquita Norman,"Badenerstr 1941, Zuerich, ZH",3500,shaquita.norman@landolakesinc.com,33933453845,Canceled,13-Dec-16,70,289.79,122
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Ivey Rose,IveyRose@gmail.com,16107948550,19-Aug-13,Sales Manager,Storage,Samsung MZ-75E1T0B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",260.23,79.76,339.99,Myrna Romero,"Welschdoerfchen 1941, Chur, ZH",3500,myrna.romero@celgene.com,33939249328,Pending,26-Apr-15,82,1274.99,117
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Jackson Maryellen,JacksonMaryellen@gmail.com,11377788191,05-Nov-12,Sales Manager,Storage,Samsung MZ-V6E500,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,24.38,234,Bill Stein,"Le Reduit, Tschiertschen, GR",1400,bill.stein@devonenergy.com,33939856022,Shipped,26-Apr-17,133,4139,110
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Jacobi Hannah,JacobiHannah@gmail.com,17470922486,30-Sep-13,Sales Representative,Storage,Seagate ST3000DM008,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,21.98,83.61,Olivia Conrad,"Bendlehn, Trogen, SG",1400,olivia.conrad@pbfenergy.com,33937315174,Canceled,09-Apr-15,42,109.99,149
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Jeannite Tayana,JeanniteTayana@gmail.com,11567725833,05-Jul-11,Sales Representative,Storage,Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,17.35,89.89,Marianne Bryant,"Spisertor 3, St. Gallen, SG",1400,marianne.bryant@genworth.com,33939806021,Shipped,15-Feb-17,57,309.85,149
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Jhaveri Sneha,JhaveriSneha@gmail.com,13588495767,06-Jan-14,Sales Representative,Storage,ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",37.78,14.87,52.65,Dustin Paul,"Langstr 14, Zuerich, ZH",700,dustin.paul@yum.com,33939911090,Pending,14-Feb-17,44,319.99,154
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Johnson George,JohnsonGeorge@gmail.com,11228011800,07-Nov-11,Sales Representative,Storage,Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,7.19,49.37,Elroy Wolf,"Roessligasse 4, Zurich, ZH",700,elroy.wolf@ti.com,9556018319,Pending,14-Feb-17,61,305,154
Australia,Australia,New South Wales,Sydney,2901,12-98 Victoria Street,Sydney,Johnson Noelle,JohnsonNoelle@gmail.com,18329124938,05-Jan-15,Sales Representative,Storage,Samsung MZ-75E4T0B,"Series:850 EVO,Type:SSD,Capacity:4TB,Cache:4GB",1153.64,346.35,1499.99,Jadwiga Morrison,"Zum Froehlichen Schweizer 3, Zurich, ZH",5000,jadwiga.morrison@cdw.com,9559387109,Canceled,24-Jan-17,80,1199.99,154
